sample	FIPS
USA/VA-CDC-QDX29213314/2021|OK484157.1|2021-09-27	51770
USA/VA-CDC-MMB11448860/2021|OL753813.1|2021-11-01	51580
USA/VA-CDC-LC0371094/2021|OL574831.1|2021-11-03	51165
USA/VA-CDC-LC0368784/2021|OL558424.1|2021-11-01	51145
USA/VA-CDC-LC0402618/2021|OL836476.1|2021-11-23	51095
USA/VA-CDC-LC0403353/2021|OL833566.1|2021-11-18	51111
USA/VA-CDC-LC0370883/2021|OL560913.1|2021-11-06	51029
USA/VA-CDC-LC0062932/2021|MZ341329.1|2021-05-14	51157
USA/VA-CDC-QDX37054356/2022|ON680269.1|2022-05-16	51193
USA/VA-CDC-LC0595763/2022|ON450524.1|2022-04-24	51193
USA/VA-VTVAS3-GSC34866/2022|ON712815.1|2022-04-29	51033
USA/VA-CDC-LC0586324/2022|ON397572.1|2022-04-20	51760
USA/VA-CDC-LC0695257/2022|ON803377.1|2022-06-08	51683
USA/VA-CDC-LC0592298/2022|ON449196.1|2022-04-19	51065
USA/VA-CDC-LC0032990/2021|MW902650.1|2021-03-20	51171
USA/VA-VTVAS3-GSC34901/2022|ON714216.1|2022-04-21	51083
USA/VA-CDC-LC0611112/2022|ON536237.1|2022-05-02	51810
USA/VA-CAV_VAS3N_00011280_01/2022|OP061220.1|2022-05-17	51007
USA/VA-CDC-LC0604559/2022|ON497486.1|2022-04-26	51019
USA/VA-DCLS-14049/2022|OP554323.1|2022-04-25	51187
USA/VA-VTVAS3-GSC34623/2022|ON711580.1|2022-04-24	51107
USA/VA-CDC-LC0587474/2022|ON397197.1|2022-04-19	51169
USA/VA-CDC-LC0586615/2022|ON397903.1|2022-04-21	51025
USA/VA-CAV_VAS3N_00011252_01/2022|OP061196.1|2022-05-05	51155
USA/VA-CDC-LC0587645/2022|ON397766.1|2022-04-20	51085
USA/VA-VTVAS3-GSC34811/2022|ON712762.1|2022-04-19	51678
USA/VA-CDC-LC0598071/2022|ON465766.1|2022-04-23	51685
USA/VA-CAV_VAS3N_00010684_01/2022|OP059163.1|2022-05-04	51570
USA/VA-VTVAS3-GSC34903/2022|ON714218.1|2022-04-21	51161
USA/VA-CDC-LC0604222/2022|ON497508.1|2022-04-26	51031
USA/VA-CAV_VAS3N_00011849_01/2022|OP059497.1|2022-05-18	51775
USA/VA-CDC-QDX36316074/2022|ON490009.1|2022-04-24	51071
USA/VA-CDC-QDX36261281/2022|ON452953.1|2022-04-22	51061
USA/VA-CDC-LC0603746/2022|ON499036.1|2022-04-29	51630
USA/VA-CDC-STM-WXA5NKF5T/2022|ON546101.1|2022-05-05	51141
USA/VA-CDC-LC0593655/2022|ON450966.1|2022-04-25	51720
USA/VA-CDC-QDX36316067/2022|ON489966.1|2022-04-24	51193
USA/VA-VTVAS3-GSC36605/2022|OP326900.1|2022-06-21	51119
USA/VA-CDC-QDX36315959/2022|ON489852.1|2022-04-23	51175
USA/VA-DCLS-14032/2022|OP554309.1|2022-04-26	51085
USA/VA-CDC-QDX36261642/2022|ON453342.1|2022-04-24	51740
USA/VA-CDC-LC0599827/2022|ON468209.1|2022-04-29	51079
USA/VA-CDC-QDX36261667/2022|ON463615.1|2022-04-24	51167
USA/VA-CDC-LC0603836/2022|ON497912.1|2022-04-27	51165
USA/VA-CDC-LC0586480/2022|ON397486.1|2022-04-20	51003
USA/VA-CDC-LC0593407/2022|ON450745.1|2022-04-25	51135
USA/VA-CDC-LC0598736/2022|ON466869.1|2022-04-26	51179
USA/VA-VTVAS3-GSC34937/2022|ON714252.1|2022-04-26	51103
USA/VA-VTVAS3-GSC34821/2022|ON712772.1|2022-04-24	51099
USA/VA-CDC-QDX36470285/2022|ON523913.1|2022-04-30	51143
USA/VA-CDC-LC0595722/2022|ON450469.1|2022-04-24	51700
USA/VA-CDC-QDX37842087/2022|ON867368.1|2022-06-08	51179
USA/VA-CDC-LC0595488/2022|ON450330.1|2022-04-24	51187
USA/VA-CDC-LC0670129/2022|ON708895.1|2022-05-23	51115
USA/VA-VTVAS3-GSC34956/2022|ON714271.1|2022-04-29	51131
USA/VA-CDC-LC0615359/2022|ON539111.1|2022-05-05	51187
USA/VA-CAV_VAS3N_00012897_01/2022|OP060133.1|2022-06-21	51145
USA/VA-CDC-LC0592629/2022|ON449280.1|2022-04-19	51600
USA/VA-CDC-LC0586125/2022|ON397599.1|2022-04-20	51065
USA/VA-CDC-LC0612823/2022|ON536440.1|2022-05-03	51031
USA/VA-CDC-LC0668669/2022|ON710336.1|2022-05-25	51041
USA/VA-CAV_VAS3N_00011051_01/2022|OP061076.1|2022-05-11	51009
USA/VA-CDC-QDX36315984/2022|ON489825.1|2022-04-23	51053
USA/VA-CDC-LC0593516/2022|ON450746.1|2022-04-25	51079
USA/VA-VTVAS3-GSC35062/2022|ON714420.1|2022-05-03	51027
USA/VA-VTVAS3-GSC34581/2022|ON615598.1|2022-04-25	51185
USA/VA-CDC-LC0029634/2021|MW870848.1|2021-03-18	51149
USA/VA-CAV_VAS3N_00010697_01/2022|OP059138.1|2022-05-06	51790
USA/VA-DCLS-14095/2022|OP554417.1|2022-05-12	51051
USA/VA-CDC-LC0646475/2022|ON625846.1|2022-05-14	51051
USA/VA-CDC-QDX36261593/2022|ON453449.1|2022-04-24	51095
USA/VA-VTVAS3-GSC34818/2022|ON712769.1|2022-04-21	51775
USA/VA-VTVAS3-GSC34918/2022|ON714233.1|2022-04-23	51139
USA/VA-DCLS-14044/2022|OP554318.1|2022-04-21	51135
USA/VA-CDC-LC0631216/2022|ON590849.1|2022-05-10	51109
USA/VA-CDC-LC0593584/2022|ON450020.1|2022-04-22	51045
USA/VA-CDC-LC0612846/2022|ON536907.1|2022-05-03	51007
USA/VA-CDC-LC0593651/2022|ON450804.1|2022-04-25	51105
USA/VA-CDC-QDX36316073/2022|ON489903.1|2022-04-24	51037
USA/VA-CDC-LC0587555/2022|ON397759.1|2022-04-20	51157
USA/VA-CDC-LC0610254/2022|ON534391.1|2022-04-25	51131
USA/VA-CDC-LC0593469/2022|ON450747.1|2022-04-25	51630
USA/VA-CDC-LC0683674/2022|ON772063.1|2022-06-02	51810
USA/VA-CAV_VAS3N_00013129_01/2022|OP329857.1|2022-06-21	51071
USA/VA-CDC-QDX36469863/2022|ON524095.1|2022-04-30	51105
USA/VA-CDC-LC0592551/2022|ON449669.1|2022-04-21	51041
USA/VA-CDC-LC0074991/2021|OK511540.1|2021-06-09	51135
USA/VA-CDC-LC0072827/2021|OK512183.1|2021-06-14	51029
USA/VA-VTVAS3-GSC30792/2022|ON176643.1|2022-01-13	51083
USA/VA-CDC-LC0529389/2022|OM737261.1|2022-02-02	51820
USA/VA-CDC-LC0540566/2022|OM872206.1|2022-02-11	51075
USA/VA-VTVAS3-GSC32038/2022|ON367343.1|2022-02-06	51520
USA/VA-CDC-QDX33831769/2022|OM831790.1|2022-02-12	51760
USA/VA-VTVAS3-GSC32868/2022|ON258975.1|2022-01-26	51011
USA/VA-CDC-LC0479360/2022|OM411512.1|2022-01-11	51011
USA/VA-VTVAS3-GSC30645/2022|ON176506.1|2022-01-12	51520
USA/VA-DCLS-13415/2022|OM927860.1|2022-01-11	51071
USA/VA-VTVAS3-GSC30718/2022|ON176574.1|2022-01-12	51155
USA/VA-CDC-ASC210689176/2022|OM644780.1|2022-01-30	51037
USA/VA-CDC-QDX34289730/2022|OM998345.1|2022-02-23	51001
USA/VA-VTVAS3-GSC33371/2022|ON258910.1|2022-01-25	51193
USA/VA-CDC-ASC210650741/2022|OM771313.1|2022-02-05	51171
USA/VA-CDC-LC0532255/2022|OM789792.1|2022-02-11	51081
USA/VA-DCLS-3105/2020|MW695384.1|2020-12	51113
USA/VA-CDC-LC0004937/2021|MW638778.1|2021-01-05	51069
USA/VA-DCLS-9891/2021|OK641652.1|2021-09	51047
USA/VA-DCLS-9494/2021|OL740126.1|2021-09-22	51021
USA/VA-DCLS-10528/2021|OM037313.1|2021-10-13	51167
USA/VA-CDC-LC0198249/2021|OK100176.1|2021-08-19	51003
USA/VA-VTVAS3-GSC23919/2021|ON131313.1|2021-08-16	51061
USA/VA-VTVAS3-GSC24516/2021|ON131799.1|2021-08-12	51720
USA/VA-VTVAS3-GSC23970/2021|ON131363.1|2021-08-16	51013
USA/VA-CDC-ASC210287079/2021|OK622382.1|2021-09-19	51079
USA/VA-CDC-LC0072828/2021|OK512184.1|2021-06-14	51161
USA/VA-Noblis-S515B19/2021|OK546291.1|2021-04-19	51083
USA/VA-VTVAS3-GSC23228/2021|ON129486.1|2021-04-16	51013
USA/VA-CDC-LC0015636/2021|MW705439.1|2021-02-11	51025
USA/VA-VTVAS3-GSC27729/2021|ON132400.1|2021-10-26	51067
USA/VA-CDC-LC0370880/2021|OL560911.1|2021-11-06	51720
USA/VA-CDC-LC0397879/2021|OL836303.1|2021-11-23	51103
USA/VA-CDC-LC0370479/2021|OL560924.1|2021-11-06	51083
USA/VA-CDC-ASC210519377/2021|OL578809.1|2021-11-02	51580
USA/VA-VTVAS3-GSC23871/2021|ON131451.1|2021-08-11	51133
USA/VA-CDC-ASC210185189/2021|OK006549.1|2021-08-06	51670
USA/VA-CDC-STM-000724255/2021|OL534754.1|2021-08-23	51125
USA/VA-VTVAS3-GSC23750/2021|ON131247.1|2021-08-04	51095
USA/VA-CDC-2-4887844/2021|OK257357.1|2021-08-03	51117
USA/VA-DCLS-8961/2021|OL352421.1|2021-09-13	51700
USA/VA-CDC-LC0198562/2021|OK100152.1|2021-08-18	51735
USA/VA-DCLS-8054/2021|OK339006.1|2021-08	51001
USA/VA-CDC-LC0592538/2022|ON449040.1|2022-04-18	51790
USA/VA-VTVAS3-GSC37203/2022|OP327541.1|2022-07-08	51147
USA/VA-CDC-QDX36261176/2022|ON452937.1|2022-04-22	51047
USA/VA-CDC-LC0605648/2022|ON500215.1|2022-05-02	51047
USA/VA-CDC-QDX35974352/2022|ON383087.1|2022-04-14	51097
USA/VA-DCLS-13943/2022|OP554246.1|2022-04-12	51071
USA/VA-CDC-QDX36111361/2022|ON452121.1|2022-04-19	51550
USA/VA-CDC-LC0586565/2022|ON396704.1|2022-04-18	51163
USA/VA-CDC-QDX36017993/2022|ON393511.1|2022-04-15	51077
USA/VA-CDC-QDX35974420/2022|ON458299.1|2022-04-14	51173
USA/VA-CDC-LC0587009/2022|ON396451.1|2022-04-18	51187
USA/VA-CDC-QDX35974411/2022|ON458295.1|2022-04-14	51670
USA/VA-CDC-LC0605699/2022|ON499822.1|2022-05-01	51027
USA/VA-CDC-LC0586280/2022|ON397504.1|2022-04-20	51720
USA/VA-CDC-LC0581455/2022|ON373601.1|2022-04-16	51057
USA/VA-CDC-LC0586103/2022|ON396733.1|2022-04-18	51179
USA/VA-CAV_VAS3N_00010718_01/2022|OP059121.1|2022-04-28	51700
USA/VA-VTVAS3-GSC34824/2022|ON712775.1|2022-04-24	51179
USA/VA-CDC-QDX36315972/2022|ON489882.1|2022-04-23	51177
USA/VA-CDC-LC0592310/2022|ON448885.1|2022-04-16	51165
USA/VA-CDC-LC0597976/2022|ON465530.1|2022-04-22	51149
USA/VA-CDC-QDX37595379/2022|ON817680.1|2022-05-31	51775
USA/VA-VTVAS3-GSC34647/2022|ON711603.1|2022-04-14	51097
USA/VA-CDC-QDX35974345/2022|ON447654.1|2022-04-14	51685
USA/VA-CDC-QDX36017883/2022|ON392867.1|2022-04-13	51127
USA/VA-CDC-LC0578735/2022|ON350666.1|2022-04-14	51029
USA/VA-CDC-QDX36261204/2022|ON452789.1|2022-04-22	51023
USA/VA-CDC-QDX36017893/2022|ON418054.1|2022-04-14	51740
USA/VA-CDC-LC0664571/2022|ON687083.1|2022-05-18	51009
USA/VA-CDC-QDX35974452/2022|ON458224.1|2022-04-14	51051
USA/VA-CDC-LC0670764/2022|ON709766.1|2022-05-24	51125
USA/VA-CDC-QDX35974422/2022|ON458307.1|2022-04-14	51109
USA/VA-CDC-LC0615087/2022|ON539113.1|2022-05-05	51061
USA/VA-VTVAS3-GSC34868/2022|ON712817.1|2022-04-18	51730
USA/VA-CDC-QDX36017892/2022|ON393024.1|2022-04-14	51015
USA/VA-CDC-LC0670882/2022|ON708505.1|2022-05-22	51089
USA/VA-VTVAS3-GSC34641/2022|ON711597.1|2022-04-15	51195
USA/VA-CDC-LC0604080/2022|ON498895.1|2022-04-29	51510
USA/VA-CAV_VAS3N_00010719_01/2022|OP059122.1|2022-04-30	51685
USA/VA-CDC-LC0664545/2022|ON686889.1|2022-05-17	51071
USA/VA-CDC-LC0626665/2022|ON589985.1|2022-05-09	51099
USA/VA-CDC-LC0587101/2022|ON396398.1|2022-04-18	51111
USA/VA-VTVAS3-GSC34587/2022|ON711545.1|2022-04-15	51187
USA/VA-CDC-LC0594912/2022|ON448943.1|2022-04-18	51081
USA/VA-CDC-QDX36111263/2022|ON452168.1|2022-04-19	51007
USA/VA-CDC-QDX36315981/2022|ON489769.1|2022-04-23	51121
USA/VA-CDC-LC0615389/2022|ON539260.1|2022-05-05	51053
USA/VA-CDC-LC0578311/2022|ON350354.1|2022-04-13	51510
USA/VA-DCLS-5332/2021|MZ414385.1|2021-05	51013
USA/VA-VTVAS3-GSC23058/2021|ON129438.1|2021-04-06	51660
USA/VA-VTVAS3-GSC23061/2021|ON129441.1|2021-04-07	51770
USA/VA-CDC-LC0044371/2021|MZ039814.1|2021-04-09	51760
USA/VA-DCLS-13327/2022|OM864189.1|2022-01-17	51113
USA/VA-VTVAS3-GSC30438/2022|ON176397.1|2022-01-10	51111
USA/VA-VTVAS3-GSC32912/2022|ON259016.1|2022-01-26	51590
USA/VA-CDC-LC0548870/2022|OM942626.1|2022-02-26	51093
USA/VA-CDC-MMB13671747/2022|OM646049.1|2022-01-19	51660
USA/VA-VTVAS3-GSC30925/2022|ON276552.1|2022-01-08	51029
USA/VA-CDC-ASC210816484/2022|OM861694.1|2022-02-16	51141
USA/VA-VTVAS3-GSC32195/2022|ON369613.1|2022-02-04	51007
USA/VA-VTVAS3-GSC33251/2022|ON276686.1|2022-01-20	51025
USA/VA-VTVAS3-GSC31865/2022|ON367178.1|2022-01-28	51157
USA/VA-VTVAS3-GSC32941/2022|ON394177.1|2022-02-12	51071
USA/VA-VTVAS3-GSC29725/2022|ON138104.1|2022-01-06	51115
USA/VA-CDC-QDX36315938/2022|ON489851.1|2022-04-23	51061
USA/VA-CDC-ASC210546126/2022|OM619600.1|2022-01-28	51061
USA/VA-VTVAS3-GSC30365/2022|ON176230.1|2022-01-10	51570
USA/VA-DCLS-13228/2022|OM777818.1|2022-01-19	51091
USA/VA-DCLS-13467/2022|OM933700.1|2022-01-19	51069
USA/VA-VTVAS3-GSC29773/2022|ON138146.1|2022-01-06	51750
USA/VA-VTVAS3-GSC30442/2022|ON176401.1|2022-01-10	51179
USA/VA-VTVAS3-GSC31266/2022|ON262470.1|2022-01-08	51540
USA/VA-VTVAS3-GSC30341/2022|ON176207.1|2022-01-10	51141
USA/VA-CDC-LC0466375/2022|OM361574.1|2022-01-06	51630
USA/VA-VTVAS3-GSC31763/2022|ON367083.1|2022-01-09	51165
USA/VA-VTVAS3-GSC34012/2022|ON605676.1|2022-01-04	51678
USA/VA-CDC-ASC210588954/2022|OM449705.1|2022-01-09	51117
USA/VA-VTVAS3-GSC32022/2022|ON367327.1|2022-02-01	51091
USA/VA-VTVAS3-GSC29767/2022|ON138140.1|2022-01-06	51155
USA/VA-VTVAS3-GSC27542/2021|ON130868.1|2021-10-21	51690
USA/VA-CDC-ASC210495301/2021|OL481431.1|2021-10-25	51135
USA/VA-CDC-QDX30478972/2021|OL497434.1|2021-10-24	51820
USA/VA-DCLS-10699/2021|OM037386.1|2021-10-29	51013
USA/VA-VTVAS3-GSC28409/2021|ON132353.1|2021-11-01	51700
USA/VA-CDC-ASC210492816/2021|OL483508.1|2021-10-23	51540
USA/VA-CDC-LC0360268/2021|OL487518.1|2021-10-27	51177
USA/VA-CDC-LC0424881/2021|OL995118.1|2021-12-09	51043
USA/VA-CDC-LC0339368/2021|OL327750.1|2021-10-13	51119
USA/VA-VTVAS3-GSC27923/2021|ON137636.1|2021-10-22	51820
USA/VA-DCLS-10551/2021|OM037335.1|2021-10-14	51139
USA/VA-CDC-LC0078565/2021|MZ531368.1|2021-06-16	51185
USA/VA-CDC-LC0021678/2021|MW779733.1|2021-03-03	51009
USA/VA-CDC-LC0047313/2021|MZ071732.1|2021-04-13	51067
USA/VA-DCLS-5131/2021|MZ317690.1|2021-05	51067
USA/VA-CDC-LC0177704/2021|MZ989097.1|2021-08-08	51033
USA/VA-CDC-LC0253592/2021|OK198665.1|2021-08-31	51740
USA/VA-CDC-ASC210115701/2021|OK009887.1|2021-08-07	51069
USA/VA-DCLS-7080/2021|OK040892.1|2021-07	51173
USA/VA-CDC-ASC210309513/2021|OL386114.1|2021-10-04	51820
USA/VA-CDC-LC0164006/2021|MZ940502.1|2021-08-03	51113
USA/VA-CDC-LC0246901/2021|OK200680.1|2021-09-03	51600
USA/VA-VTVAS3-GSC24581/2021|ON131862.1|2021-08-10	51049
USA/VA-CDC-LC0173642/2021|MZ944672.1|2021-07-31	51147
USA/VA-DCLS-9047/2021|OL512604.1|2021-09-11	51730
USA/VA-VTVAS3-GSC23640/2021|ON131150.1|2021-08-09	51031
USA/VA-CDC-LC0177852/2021|MZ989162.1|2021-08-08	51097
USA/VA-VTVAS3-GSC30995/2022|ON276619.1|2022-01-02	51185
USA/VA-CDC-QDX33502125/2022|OM773832.1|2022-02-01	51171
USA/VA-CDC-2-5699259/2022|ON001253.1|2022-02-06	51683
USA/VA-DCLS-12345/2021|OM765247.1|2021-12-28	51131
USA/VA-DCLS-13457/2022|OM933690.1|2022-01-19	51730
USA/VA-VTVAS3-GSC29226/2022|ON133614.1|2022-01-04	51015
USA/VA-DCLS-12557/2021|OM778074.1|2021-12-29	51197
USA/VA-CDC-LC0450295/2021|OM226951.1|2021-12-29	51720
USA/VA-VTVAS3-GSC31728/2022|ON366946.1|2022-01-06	51620
USA/VA-CDC-LC0517940/2022|OM697900.1|2022-02-03	51161
USA/VA-CDC-QDX32750375/2022|OM469597.1|2022-01-07	51720
USA/VA-VTVAS3-GSC29944/2021|ON149324.1|2021-12-28	51021
USA/VA-CDC-ASC210692516/2022|OM727278.1|2022-02-02	51077
USA/VA-CDC-MMB13915917/2022|OM761279.1|2022-01-26	51031
USA/VA-VTVAS3-GSC31356/2022|ON369443.1|2022-01-03	51011
USA/VA-CDC-LC0549462/2022|OM941894.1|2022-02-22	51099
USA/VA-CDC-MMB13644352/2022|OM404589.1|2022-01-18	51001
USA/VA-CDC-ASC210818243/2022|OM861563.1|2022-02-16	51036
USA/VA-CDC-MMB14101976/2022|OM842480.1|2022-02-01	51019
USA/VA-DCLS-5313/2021|MZ414373.1|2021-05	51007
USA/VA-VTVAS3-GSC27337/2021|ON130270.1|2021-10-12	51035
USA/VA-VTVAS3-GSC27504/2021|ON130734.1|2021-10-17	51031
USA/VA-CDC-QDX29519796/2021|OK577682.1|2021-10-05	51105
USA/VA-DCLS-10531/2021|OM037316.1|2021-10-05	51023
USA/VA-CDC-LC0351189/2021|OL391910.1|2021-10-17	51069
USA/VA-VTVAS3-GSC27743/2021|ON132414.1|2021-10-26	51650
USA/VA-CDC-ASC210358196/2021|OL432212.1|2021-10-11	51650
USA/VA-CDC-LC0331065/2021|OL329478.1|2021-10-15	51580
USA/VA-DCLS-10294/2021|OL784071.1|2021-10-05	51121
USA/VA-CDC-LC0578354/2022|ON350356.1|2022-04-13	51079
USA/VA-CDC-ASC210723495/2022|ON253160.1|2022-04-05	51027
USA/VA-VTVAS3-GSC36085/2022|OP290449.1|2022-06-02	51101
USA/VA-CDC-LC0622202/2022|ON587473.1|2022-05-05	51685
USA/VA-CDC-QDX35733763/2022|ON362690.1|2022-04-07	51031
USA/VA-CAV_VAS3N_00011401_01/2022|OP059266.1|2022-05-04	51175
USA/VA-CDC-QDX36017990/2022|ON418246.1|2022-04-15	51678
USA/VA-DCLS-3671/2021|MW714581.1|2021-02	51061
USA/VA-VTVAS3-GSC36365/2022|OP290904.1|2022-06-14	51083
USA/VA-CDC-QDX35974719/2022|ON447694.1|2022-04-14	51650
USA/VA-CDC-LC0577317/2022|ON349106.1|2022-04-11	51041
USA/VA-CDC-LC0577032/2022|ON349024.1|2022-04-11	51087
USA/VA-CDC-LC0575629/2022|ON297104.1|2022-04-09	51710
USA/VA-CDC-QDX35776436/2022|ON335385.1|2022-04-08	51530
USA/VA-CDC-QDX35776318/2022|ON334800.1|2022-04-06	51007
USA/VA-DCLS-2448/2020|MW406671.1|2020-11	51073
USA/VA-CDC-ASC210723738/2022|ON252864.1|2022-04-05	51005
USA/VA-DCLS-14004/2022|OP554357.1|2022-04-05	51007
USA/VA-CDC-LC0017648/2021|MW707027.1|2021-02-16	51175
USA/VA-CDC-QDX35733793/2022|ON362679.1|2022-04-07	51065
USA/VA-CDC-LC0040579/2021|MZ036542.1|2021-04-08	51133
USA/VA-VTVAS3-GSC35811/2022|OP289740.1|2022-05-22	51163
USA/VA-CDC-QDX37009841/2022|ON691197.1|2022-05-15	51119
USA/VA-CDC-LC0613678/2022|ON536974.1|2022-05-03	51115
USA/VA-CDC-LC0651550/2022|ON701278.1|2022-05-22	51089
USA/VA-CDC-QDX35776484/2022|ON335555.1|2022-04-08	51043
USA/VA-DCLS-14008/2022|OP554361.1|2022-04-07	51041
USA/VA-CDC-QDX36261194/2022|ON452671.1|2022-04-22	51101
USA/VA-CDC-LC0577199/2022|ON349109.1|2022-04-11	51735
USA/VA-CDC-LC0575568/2022|ON297340.1|2022-04-10	51147
USA/VA-CDC-LC0583783/2022|ON377608.1|2022-04-15	51157
USA/VA-CDC-QDX35776251/2022|ON334820.1|2022-04-06	51115
USA/VA-CDC-QDX36261188/2022|ON463267.1|2022-04-22	51101
USA/VA-CDC-LC0627203/2022|ON589975.1|2022-05-09	51590
USA/VA-CDC-QDX35734063/2022|ON362929.1|2022-04-08	51043
USA/VA-VTVAS3-GSC34657/2022|ON711613.1|2022-04-18	51083
USA/VA-CDC-LC0020965/2021|MW735237.1|2021-02-25	51735
USA/VA-CDC-QDX35823344/2022|ON362944.1|2022-04-09	51181
USA/VA-CDC-QDX36806470/2022|ON634106.1|2022-05-09	51595
USA/VA-VTVAS3-GSC34928/2022|ON714243.1|2022-04-25	51143
USA/VA-CDC-LC0604226/2022|ON497548.1|2022-04-26	51111
USA/VA-DCLS-13992/2022|OP554348.1|2022-04-07	51181
USA/VA-DCLS-13960/2022|OP554263.1|2022-04-05	51077
USA/VA-CDC-QDX36018271/2022|ON393871.1|2022-04-16	51735
USA/VA-CDC-QDX35776252/2022|ON334839.1|2022-04-06	51069
USA/VA-CDC-STM-F7BH9DH2B/2022|ON344966.1|2022-04-06	51125
USA/VA-CDC-LC0581230/2022|ON373574.1|2022-04-16	51530
USA/VA-CDC-QDX35776244/2022|ON334822.1|2022-04-06	51185
USA/VA-CDC-LC0576000/2022|ON297098.1|2022-04-09	51089
USA/VA-DCLS-14154/2022|OP554476.1|2022-05-17	51153
USA/VA-CDC-QDX24840146/2021|MZ318715.1|2021-05-11	51630
USA/VA-DCLS-6291/2021|MZ813207.1|2021-07	51029
USA/VA-DCLS-6161/2021|MZ733600.1|2021-07	51063
USA/VA-CDC-LC0188996/2021|MZ991737.1|2021-08-10	51550
USA/VA-DCLS-6698/2021|MZ890790.1|2021-07	51680
USA/VA-DCLS-6444/2021|MZ813352.1|2021-07	51075
USA/VA-DCLS-6674/2021|MZ890644.1|2021-07	51011
USA/VA-CDC-LC0197765/2021|OK099982.1|2021-08-18	51187
USA/VA-DCLS-7028/2021|OK064016.1|2021-08	51199
USA/VA-DCLS-6788/2021|MZ907599.1|2021-07	51131
USA/VA-DCLS-6325/2021|MZ890659.1|2021-07	51191
USA/VA-CDC-LC0140870/2021|MZ860613.1|2021-07-24	51057
USA/VA-CDC-LC0032150/2021|MW902198.1|2021-03-25	51610
USA/VA-DCLS-4051/2021|MW850588.1|2021-03	51089
USA/VA-CDC-ASC210383887/2021|OL382230.1|2021-09-28	51595
USA/VA-CDC-QDX30966686/2021|OL727224.1|2021-11-10	51660
USA/VA-CDC-QDX29409441/2021|OK574212.1|2021-10-03	51089
USA/VA-CDC-IBX192242470102/2021|OL420563.1|2021-10-12	51001
USA/VA-VTVAS3-GSC27938/2021|ON137649.1|2021-10-25	51590
USA/VA-CDC-ASC210466604/2021|OL569962.1|2021-10-17	51063
USA/VA-CDC-ASC210307577/2021|OL386146.1|2021-10-04	51107
USA/VA-DCLS-10414/2021|OL512783.1|2021-10-08	51107
USA/VA-CDC-ASC210652193/2022|OM771858.1|2022-02-06	51165
USA/VA-VTVAS3-GSC31306/2021|ON262509.1|2021-12-27	51093
USA/VA-DCLS-12681/2021|OM766225.1|2021-12-29	51143
USA/VA-CDC-LC0541607/2022|OM872381.1|2022-02-12	51121
USA/VA-CDC-LC0453468/2021|OM226644.1|2021-12-29	51177
USA/VA-VTVAS3-GSC29212/2021|ON133785.1|2021-12-25	51155
USA/VA-CDC-LC0509043/2022|OM626257.1|2022-01-26	51036
USA/VA-CDC-LC0463948/2022|OM359985.1|2022-01-04	51085
USA/VA-CDC-LC0138246/2021|MZ857566.1|2021-07-25	51029
USA/VA-DCLS-6496/2021|MZ813271.1|2021-07	51119
USA/VA-DCLS-7815/2021|OK210523.1|2021-08	51580
USA/VA-DCLS-6343/2021|MZ890675.1|2021-07	51029
USA/VA-CDC-QDX35574824/2022|ON308011.1|2022-04-02	51089
USA/VA-CDC-QDX35733742/2022|ON362598.1|2022-04-07	51775
USA/VA-CDC-QDX35575351/2022|ON308863.1|2022-04-04	51169
USA/VA-VTVAS3-GSC34098/2022|ON605758.1|2022-04-03	51530
USA/VA-CDC-ASC210851067/2022|ON251716.1|2022-04-03	51149
USA/VA-CDC-ASC210722877/2022|ON252145.1|2022-04-04	51191
USA/VA-VTVAS3-GSC35809/2022|OP289738.1|2022-05-22	51650
USA/VA-CDC-ASC210721998/2022|ON236251.1|2022-03-31	51047
USA/VA-CDC-QDX35574847/2022|ON308100.1|2022-04-02	51125
USA/VA-CDC-LC0600094/2022|ON466971.1|2022-04-26	51595
USA/VA-CDC-QDX35574917/2022|ON308202.1|2022-04-03	51097
USA/VA-CDC-QDX35734064/2022|ON362739.1|2022-04-08	51107
USA/VA-CDC-QDX35482878/2022|ON307504.1|2022-03-30	51610
USA/VA-CDC-LC0572229/2022|ON294769.1|2022-04-02	51011
USA/VA-CDC-QDX35420122/2022|ON255112.1|2022-03-29	51775
USA/VA-CDC-QDX35823785/2022|ON363247.1|2022-04-10	51051
USA/VA-CDC-QDX35575253/2022|ON308637.1|2022-04-04	51037
USA/VA-CDC-STM-7SJE25RVU/2022|OM823129.1|2022-02-08	51630
USA/VA-CDC-LC0574959/2022|ON296488.1|2022-04-07	51141
USA/VA-CDC-LC0572326/2022|ON295299.1|2022-04-04	51051
USA/VA-CDC-LC0572531/2022|ON295984.1|2022-04-06	51117
USA/VA-VTVAS3-GSC35951/2022|OP290291.1|2022-05-26	51147
USA/VA-CDC-QDX35734090/2022|ON362911.1|2022-04-08	51105
USA/VA-CDC-ASC210849564/2022|ON236446.1|2022-03-31	51045
USA/VA-CDC-QDX35483131/2022|ON307840.1|2022-04-01	51127
USA/VA-CDC-LC0583707/2022|ON377573.1|2022-04-15	51600
USA/VA-CDC-QDX35574834/2022|ON308025.1|2022-04-02	51520
USA/VA-CAV_VAS3N_00010715_01/2022|OP059118.1|2022-05-01	51007
USA/VA-CDC-LC0571457/2022|ON247838.1|2022-03-30	51111
USA/VA-CDC-LC0605280/2022|ON500189.1|2022-05-02	51091
USA/VA-CDC-QDX35575255/2022|ON308870.1|2022-04-04	51001
